Consommation brute électricité (MW) - RTE;T;U;FF;country;scale;holiday;day;month;hours
5841.5;16.9;85.0;3.5;1;5;0;7;11;11
5855.5;16.4;86.0;3.5;1;5;0;7;11;12
5528.5;16.0;89.0;5.0;1;5;0;7;11;13
5339.0;15.6;93.0;5.0;1;5;0;7;11;14
5316.5;15.3;93.0;2.6;1;5;0;7;11;15
5588.0;14.9;94.0;3.7;1;5;0;7;11;16
5873.0;14.6;96.0;2.9;1;5;0;7;11;17
6002.5;14.3;97.0;2.8;1;5;0;7;11;18
5859.5;14.2;97.0;2.7;1;5;0;7;11;19
5660.5;14.1;98.0;2.6;1;5;0;7;11;20
5584.5;14.1;98.0;2.1;1;5;0;7;11;21
5641.0;13.8;99.0;2.8;1;5;0;7;11;22
5507.0;13.3;99.0;1.6;1;5;0;7;11;23
5359.0;13.2;99.0;0.8;1;5;0;1;11;0
5502.0;13.6;98.0;4.3;1;5;0;1;11;1
5338.0;13.9;98.0;3.4;1;5;0;1;11;2
5277.5;14.1;98.0;3.4;1;5;0;1;11;3
5507.5;14.7;96.0;5.0;1;5;0;1;11;4
6134.5;15.0;95.0;5.4;1;5;0;1;11;5
6792.0;15.1;96.0;3.9;1;5;0;1;11;6
6882.5;15.6;93.0;4.7;1;5;0;1;11;7
6980.5;15.4;94.0;4.3;1;5;0;1;11;8
6987.0;15.5;93.0;3.6;1;5;0;1;11;9
6970.5;15.6;91.0;3.1;1;5;0;1;11;10
6974.5;14.3;95.0;2.8;1;5;0;1;11;11
6875.0;13.1;97.0;2.6;1;5;0;1;11;12
6825.0;12.9;97.0;4.0;1;5;0;1;11;13
6714.5;12.8;97.0;3.8;1;5;0;1;11;14
6716.5;12.0;97.0;4.5;1;5;0;1;11;15
7040.0;11.8;97.0;4.0;1;5;0;1;11;16
7348.0;11.3;98.0;3.4;1;5;0;1;11;17
7373.5;12.4;96.0;5.5;1;5;0;1;11;18
6945.0;12.6;95.0;5.6;1;5;0;1;11;19
6515.0;11.8;93.0;4.8;1;5;0;1;11;20
6299.0;12.1;94.0;4.1;1;5;0;1;11;21
6289.0;11.3;92.0;6.0;1;5;0;1;11;22
6144.0;11.0;89.0;3.5;1;5;0;1;11;23
5979.5;11.4;89.0;5.8;1;5;0;2;11;0
6096.0;11.5;88.0;4.8;1;5;0;2;11;1
5950.0;12.2;88.0;7.0;1;5;0;2;11;2
5823.0;12.8;88.0;7.9;1;5;0;2;11;3
6032.5;13.7;88.0;6.3;1;5;0;2;11;4
6454.0;14.0;86.0;7.8;1;5;0;2;11;5
7078.5;14.3;86.0;7.6;1;5;0;2;11;6
7155.5;14.5;85.0;8.1;1;5;0;2;11;7
7150.5;14.2;87.0;7.7;1;5;0;2;11;8
7299.5;13.8;92.0;6.0;1;5;0;2;11;9
7209.5;14.2;87.0;7.1;1;5;0;2;11;10
7183.5;14.1;87.0;6.6;1;5;0;2;11;11
7107.5;13.9;88.0;6.3;1;5;0;2;11;12
6933.5;13.7;88.0;6.8;1;5;0;2;11;13
6762.0;13.6;87.0;6.7;1;5;0;2;11;14
6764.0;13.4;85.0;5.1;1;5;0;2;11;15
7128.0;13.2;84.0;3.9;1;5;0;2;11;16
7500.5;12.6;85.0;4.7;1;5;0;2;11;17
7584.0;12.1;87.0;6.2;1;5;0;2;11;18
7224.5;12.6;83.0;5.4;1;5;0;2;11;19
6815.0;12.5;83.0;7.0;1;5;0;2;11;20
6608.0;12.8;81.0;6.4;1;5;0;2;11;21
6570.0;12.8;80.0;5.9;1;5;0;2;11;22
6413.0;12.6;79.0;5.0;1;5;0;2;11;23
6281.0;12.5;79.0;5.5;1;5;0;3;11;0
6372.5;13.0;76.0;6.6;1;5;0;3;11;1
6237.0;12.7;80.0;4.9;1;5;0;3;11;2
6114.0;12.7;81.0;5.5;1;5;0;3;11;3
6171.5;12.0;90.0;6.2;1;5;0;3;11;4
6598.5;11.7;95.0;8.0;1;5;0;3;11;5
7073.5;11.8;95.0;7.1;1;5;0;3;11;6
7261.0;11.7;97.0;5.3;1;5;0;3;11;7
7357.5;11.4;95.0;5.9;1;5;0;3;11;8
7386.0;11.3;95.0;7.6;1;5;0;3;11;9
7375.0;11.3;94.0;5.5;1;5;0;3;11;10
7318.0;11.1;94.0;4.5;1;5;0;3;11;11
7095.0;10.7;96.0;3.5;1;5;0;3;11;12
7014.5;10.8;96.0;2.4;1;5;0;3;11;13
6938.5;11.0;95.0;4.1;1;5;0;3;11;14
7005.5;10.8;95.0;3.8;1;5;0;3;11;15
7407.0;10.9;94.0;5.2;1;5;0;3;11;16
7768.0;10.5;95.0;3.6;1;5;0;3;11;17
7827.0;10.0;96.0;3.2;1;5;0;3;11;18
7403.5;9.9;95.0;3.9;1;5;0;3;11;19
7125.0;9.7;94.0;5.1;1;5;0;3;11;20
6865.0;9.4;95.0;4.4;1;5;0;3;11;21
6743.0;9.4;95.0;3.7;1;5;0;3;11;22
6562.0;9.4;94.0;4.5;1;5;0;3;11;23
6487.5;8.8;94.0;4.6;1;5;0;4;11;0
6699.0;8.6;95.0;6.0;1;5;0;4;11;1
6492.0;8.9;93.0;4.7;1;5;0;4;11;2
6334.5;10.0;89.0;7.6;1;5;0;4;11;3
6473.0;10.4;82.0;7.8;1;5;0;4;11;4
6984.5;12.1;78.0;8.8;1;5;0;4;11;5
7660.5;11.0;77.0;8.1;1;5;0;4;11;6
7763.5;12.4;72.0;7.4;1;5;0;4;11;7
7841.5;12.8;68.0;7.8;1;5;0;4;11;8
7870.5;11.9;74.0;6.1;1;5;0;4;11;9
7933.0;11.1;78.0;4.9;1;5;0;4;11;10
7886.0;9.0;87.0;4.5;1;5;0;4;11;11
7797.0;8.4;88.0;3.6;1;5;0;4;11;12
7733.5;8.3;90.0;4.3;1;5;0;4;11;13
7667.5;9.0;83.0;5.9;1;5;0;4;11;14
7552.5;8.7;87.0;5.3;1;5;0;4;11;15
7760.0;8.9;86.0;5.5;1;5;0;4;11;16
7960.5;8.2;91.0;4.3;1;5;0;4;11;17
7984.0;8.3;91.0;4.7;1;5;0;4;11;18
7486.5;7.7;93.0;4.4;1;5;0;4;11;19
7134.0;7.6;95.0;4.4;1;5;0;4;11;20
6795.0;7.8;95.0;3.0;1;5;0;4;11;21
6773.0;8.4;95.0;4.2;1;5;0;4;11;22
6583.5;8.7;93.0;5.0;1;5;0;4;11;23
6284.5;8.5;92.0;5.5;1;5;0;5;11;0
6425.5;8.5;91.0;6.3;1;5;0;5;11;1
6172.0;8.9;89.0;6.2;1;5;0;5;11;2
6043.5;9.6;87.0;6.7;1;5;0;5;11;3
6191.0;9.9;86.0;7.6;1;5;0;5;11;4
6644.0;10.5;82.0;8.3;1;5;0;5;11;5
7324.0;10.9;82.0;7.7;1;5;0;5;11;6
7480.0;11.3;79.0;7.8;1;5;0;5;11;7
7487.0;12.0;77.0;7.0;1;5;0;5;11;8
7497.0;11.7;78.0;7.8;1;5;0;5;11;9
7453.0;11.0;84.0;6.3;1;5;0;5;11;10
7531.5;10.8;83.0;5.9;1;5;0;5;11;11
7493.5;10.2;89.0;8.7;1;5;0;5;11;12
7272.5;10.5;88.0;8.2;1;5;0;5;11;13
7170.0;10.2;95.0;7.8;1;5;0;5;11;14
7136.0;10.8;95.0;8.9;1;5;0;5;11;15
7324.0;11.1;96.0;8.4;1;5;0;5;11;16
7540.0;11.6;95.0;9.6;1;5;0;5;11;17
7449.0;11.8;94.0;8.3;1;5;0;5;11;18
7009.5;11.7;97.0;7.3;1;5;0;5;11;19
6662.0;11.1;98.0;3.1;1;5;0;5;11;20
6488.5;11.3;99.0;2.9;1;5;0;5;11;21
6475.0;11.7;97.0;6.1;1;5;0;5;11;22
6288.5;11.8;95.0;6.4;1;5;0;5;11;23
5987.0;11.9;95.0;7.0;1;5;0;6;11;0
6035.5;11.4;93.0;7.0;1;5;0;6;11;1
5743.5;11.4;93.0;6.5;1;5;0;6;11;2
5596.5;11.8;86.0;8.6;1;5;0;6;11;3
5585.0;12.7;82.0;9.3;1;5;0;6;11;4
5725.5;12.7;77.0;9.4;1;5;0;6;11;5
6046.5;13.0;77.0;9.1;1;5;0;6;11;6
6166.5;13.1;77.0;8.3;1;5;0;6;11;7
6299.5;13.1;78.0;8.0;1;5;0;6;11;8
6472.5;13.0;78.0;7.5;1;5;0;6;11;9
6483.0;12.7;78.0;7.3;1;5;0;6;11;10
6555.0;12.4;80.0;6.8;1;5;0;6;11;11
6461.0;12.3;80.0;6.5;1;5;0;6;11;12
6206.5;12.1;82.0;9.4;1;5;0;6;11;13
6114.0;12.1;83.0;9.4;1;5;0;6;11;14
6076.0;12.3;83.0;10.1;1;5;0;6;11;15
6263.0;12.1;84.0;10.0;1;5;0;6;11;16
6580.0;11.9;84.0;9.5;1;5;0;6;11;17
6593.5;11.8;86.0;8.7;1;5;0;6;11;18
6290.0;11.7;87.0;8.9;1;5;0;6;11;19
6093.0;11.3;92.0;7.5;1;5;0;6;11;20
5999.5;9.7;92.0;5.0;1;5;0;6;11;21
6091.5;9.5;94.0;5.1;1;5;0;6;11;22
5927.5;9.3;94.0;5.6;1;5;0;6;11;23
5698.5;9.5;94.0;4.9;1;5;0;7;12;0
5725.0;9.9;94.0;5.2;1;5;0;7;12;1
5481.5;10.8;92.0;6.1;1;5;0;7;12;2
5233.5;11.7;88.0;7.1;1;5;0;7;12;3
5148.0;12.2;87.0;6.8;1;5;0;7;12;4
5205.5;12.4;86.0;6.5;1;5;0;7;12;5
5359.5;12.7;86.0;7.9;1;5;0;7;12;6
5370.0;12.9;83.0;7.8;1;5;0;7;12;7
5627.5;12.9;86.0;7.3;1;5;0;7;12;8
5788.0;12.6;90.0;4.8;1;5;0;7;12;9
5902.0;12.3;91.0;6.1;1;5;0;7;12;10
6022.5;11.8;94.0;4.0;1;5;0;7;12;11
6006.0;12.0;94.0;4.8;1;5;0;7;12;12
5659.5;12.2;94.0;5.6;1;5;0;7;12;13
5450.0;12.3;95.0;4.6;1;5;0;7;12;14
5438.5;12.7;92.0;6.7;1;5;0;7;12;15
5716.5;12.8;94.0;5.6;1;5;0;7;12;16
6108.5;12.6;96.0;7.3;1;5;0;7;12;17
6261.0;13.0;94.0;5.4;1;5;0;7;12;18
6118.0;13.4;92.0;6.6;1;5;0;7;12;19
5883.0;13.4;92.0;7.0;1;5;0;7;12;20
5787.0;13.0;95.0;5.4;1;5;0;7;12;21
5818.5;12.6;95.0;6.8;1;5;0;7;12;22
5655.5;12.8;95.0;5.3;1;5;0;7;12;23
5442.5;12.7;94.0;5.1;1;5;0;1;12;0
5530.0;12.7;93.0;5.6;1;5;0;1;12;1
5324.0;12.9;91.0;5.8;1;5;0;1;12;2
5252.5;13.2;89.0;5.7;1;5;0;1;12;3
5476.5;14.2;87.0;6.0;1;5;0;1;12;4
6117.5;14.8;85.0;7.3;1;5;0;1;12;5
6816.0;14.5;82.0;6.9;1;5;0;1;12;6
7001.5;14.7;83.0;6.6;1;5;0;1;12;7
7020.0;14.5;83.0;6.6;1;5;0;1;12;8
7055.0;14.0;85.0;4.9;1;5;0;1;12;9
7076.0;13.5;85.0;4.3;1;5;0;1;12;10
7066.5;13.2;87.0;3.3;1;5;0;1;12;11
6994.5;12.9;87.0;3.8;1;5;0;1;12;12
6841.0;13.0;86.0;3.1;1;5;0;1;12;13
6734.5;12.5;91.0;3.2;1;5;0;1;12;14
6740.0;12.4;90.0;2.4;1;5;0;1;12;15
7108.0;12.4;88.0;2.3;1;5;0;1;12;16
7523.5;12.3;87.0;2.1;1;5;0;1;12;17
7656.0;12.2;87.0;1.6;1;5;0;1;12;18
7294.0;12.1;86.0;1.7;1;5;0;1;12;19
6869.5;11.8;88.0;1.6;1;5;0;1;12;20
6645.0;11.6;89.0;1.4;1;5;0;1;12;21
6601.0;11.8;86.0;2.7;1;5;0;1;12;22
6457.0;10.9;87.0;2.4;1;5;0;1;12;23
6334.5;9.6;91.0;2.6;1;5;0;2;12;0
6405.0;9.3;89.0;3.1;1;5;0;2;12;1
6245.5;10.5;84.0;2.7;1;5;0;2;12;2
6142.0;12.7;77.0;5.1;1;5;0;2;12;3
6291.0;14.5;72.0;4.3;1;5;0;2;12;4
6801.0;15.5;71.0;7.0;1;5;0;2;12;5
7420.0;16.4;72.0;6.5;1;5;0;2;12;6
7499.5;16.6;69.0;6.9;1;5;0;2;12;7
7490.5;17.6;65.0;5.8;1;5;0;2;12;8
7454.5;17.1;67.0;5.4;1;5;0;2;12;9
7473.5;14.4;79.0;1.5;1;5;0;2;12;10
7599.0;14.2;79.0;2.8;1;5;0;2;12;11
7492.0;14.7;78.0;4.7;1;5;0;2;12;12
7392.5;15.0;76.0;5.1;1;5;0;2;12;13
7121.5;15.3;74.0;4.4;1;5;0;2;12;14
7140.5;15.7;73.0;6.9;1;5;0;2;12;15
7377.0;15.3;76.0;5.6;1;5;0;2;12;16
7650.0;15.0;78.0;5.6;1;5;0;2;12;17
7742.5;14.4;83.0;4.6;1;5;0;2;12;18
7379.5;14.7;82.0;4.6;1;5;0;2;12;19
7033.5;14.9;83.0;5.8;1;5;0;2;12;20
6827.0;14.7;89.0;5.2;1;5;0;2;12;21
6826.0;14.4;96.0;4.8;1;5;0;2;12;22
6661.0;14.3;96.0;4.4;1;5;0;2;12;23
6418.5;14.3;96.0;3.8;1;5;0;3;12;0
6609.5;14.4;97.0;4.9;1;5;0;3;12;1
6410.0;15.1;96.0;7.8;1;5;0;3;12;2
6331.0;15.3;97.0;8.5;1;5;0;3;12;3
6450.0;15.5;92.0;10.1;1;5;0;3;12;4
6921.0;16.1;87.0;9.9;1;5;0;3;12;5
7525.0;16.1;86.0;9.7;1;5;0;3;12;6
7729.5;15.9;88.0;7.5;1;5;0;3;12;7
7760.0;16.1;88.0;6.7;1;5;0;3;12;8
7856.5;16.4;85.0;7.4;1;5;0;3;12;9
7939.0;16.3;87.0;7.3;1;5;0;3;12;10
7972.0;16.3;88.0;7.5;1;5;0;3;12;11
7913.0;16.4;89.0;7.1;1;5;0;3;12;12
7782.0;16.6;90.0;9.2;1;5;0;3;12;13
7663.0;16.9;88.0;7.4;1;5;0;3;12;14
7546.5;16.9;88.0;7.9;1;5;0;3;12;15
7833.5;17.1;87.0;8.3;1;5;0;3;12;16
7985.0;17.1;90.0;7.7;1;5;0;3;12;17
7966.5;17.4;89.0;8.4;1;5;0;3;12;18
7528.0;17.3;89.0;8.2;1;5;0;3;12;19
7144.0;17.6;86.0;7.8;1;5;0;3;12;20
6882.5;17.3;88.0;6.6;1;5;0;3;12;21
6733.5;17.3;87.0;8.3;1;5;0;3;12;22
6523.5;17.2;86.0;7.7;1;5;0;3;12;23
6338.5;17.3;84.0;8.5;1;5;0;4;12;0
6413.0;17.4;83.0;8.0;1;5;0;4;12;1
6278.5;17.6;82.0;8.3;1;5;0;4;12;2
6170.0;18.5;78.0;10.0;1;5;0;4;12;3
6259.0;18.8;77.0;8.9;1;5;0;4;12;4
6773.0;19.9;74.0;11.5;1;5;0;4;12;5
7407.0;20.5;69.0;10.2;1;5;0;4;12;6
7543.0;20.6;71.0;9.0;1;5;0;4;12;7
7560.5;19.8;73.0;8.2;1;5;0;4;12;8
7570.5;19.5;75.0;7.7;1;5;0;4;12;9
7639.0;17.4;93.0;5.7;1;5;0;4;12;10
7539.5;16.4;93.0;11.7;1;5;0;4;12;11
7572.0;15.4;96.0;5.9;1;5;0;4;12;12
7455.0;12.3;84.0;6.5;1;5;0;4;12;13
7303.0;12.2;88.0;2.3;1;5;0;4;12;14
7262.5;12.1;86.0;3.2;1;5;0;4;12;15
7516.0;11.8;89.0;2.2;1;5;0;4;12;16
7793.0;11.6;94.0;3.2;1;5;0;4;12;17
7766.0;11.5;90.0;4.0;1;5;0;4;12;18
7362.5;10.9;90.0;2.6;1;5;0;4;12;19
7016.5;10.3;90.0;2.8;1;5;0;4;12;20
6727.5;10.0;90.0;2.6;1;5;0;4;12;21
6626.5;9.0;90.0;2.7;1;5;0;4;12;22
6441.5;8.4;91.0;3.4;1;5;0;4;12;23
6245.5;7.9;94.0;2.7;1;5;0;5;12;0
6315.5;7.6;96.0;2.2;1;5;0;5;12;1
6141.0;8.8;95.0;1.6;1;5;0;5;12;2
5996.5;10.7;89.0;2.4;1;5;0;5;12;3
6148.0;10.9;86.0;3.6;1;5;0;5;12;4
6660.5;11.9;79.0;5.7;1;5;0;5;12;5
7208.0;12.7;72.0;6.2;1;5;0;5;12;6
7378.0;12.5;78.0;6.1;1;5;0;5;12;7
7380.5;12.3;74.0;7.9;1;5;0;5;12;8
7342.0;11.4;73.0;5.7;1;5;0;5;12;9
7349.0;9.2;83.0;2.7;1;5;0;5;12;10
7360.0;7.6;89.0;3.0;1;5;0;5;12;11
7257.5;7.3;89.0;4.1;1;5;0;5;12;12
7173.0;6.6;88.0;2.5;1;5;0;5;12;13
7149.5;7.1;86.0;3.3;1;5;0;5;12;14
7114.5;5.8;86.0;0.6;1;5;0;5;12;15
7364.0;5.4;90.0;3.2;1;5;0;5;12;16
7478.5;5.2;90.0;3.6;1;5;0;5;12;17
7513.0;4.1;93.0;2.9;1;5;0;5;12;18
7132.5;2.9;93.0;0.0;1;5;0;5;12;19
6748.0;1.9;96.0;0.0;1;5;0;5;12;20
6613.0;2.0;99.0;0.8;1;5;0;5;12;21
6434.5;2.2;99.0;0.0;1;5;0;5;12;22
6292.5;1.8;100.0;1.6;1;5;0;5;12;23
6002.0;1.9;100.0;1.8;1;5;0;6;12;0
6067.5;1.7;100.0;1.0;1;5;0;6;12;1
5861.5;2.3;100.0;0.0;1;5;0;6;12;2
5592.0;3.2;100.0;0.7;1;5;0;6;12;3
5587.0;5.2;100.0;0.7;1;5;0;6;12;4
5783.5;7.7;90.0;2.3;1;5;0;6;12;5
5995.0;9.7;83.0;4.1;1;5;0;6;12;6
6222.5;10.3;72.0;4.1;1;5;0;6;12;7
6389.0;10.3;71.0;3.3;1;5;0;6;12;8
6457.0;10.2;67.0;2.2;1;5;0;6;12;9
6463.0;8.3;75.0;1.5;1;5;0;6;12;10
6572.5;5.9;86.0;1.3;1;5;0;6;12;11
6522.0;4.4;94.0;1.2;1;5;0;6;12;12
6207.5;3.5;97.0;1.7;1;5;0;6;12;13
6105.0;2.6;98.0;0.8;1;5;0;6;12;14
5928.5;2.9;99.0;1.3;1;5;0;6;12;15
6173.5;2.0;97.0;0.6;1;5;0;6;12;16
6438.5;2.7;99.0;2.3;1;5;0;6;12;17
6507.5;1.6;97.0;0.6;1;5;0;6;12;18
6268.5;1.3;99.0;1.3;1;5;0;6;12;19
6054.5;1.4;99.0;1.1;1;5;0;6;12;20
5966.0;1.8;98.0;1.3;1;5;0;6;12;21
5980.5;1.1;98.0;2.8;1;5;0;6;12;22
5865.0;1.3;99.0;1.6;1;5;0;6;12;23
5620.5;0.8;99.0;1.5;1;5;0;7;12;0
5569.5;1.1;99.0;1.9;1;5;0;7;12;1
5409.5;3.3;98.0;1.1;1;5;0;7;12;2
5105.0;6.6;84.0;3.8;1;5;0;7;12;3
5044.0;8.6;74.0;4.7;1;5;0;7;12;4
5110.5;9.8;68.0;5.5;1;5;0;7;12;5
5249.0;10.7;63.0;5.2;1;5;0;7;12;6
5390.5;11.4;56.0;3.7;1;5;0;7;12;7
5589.0;11.6;56.0;4.2;1;5;0;7;12;8
5795.5;11.3;60.0;2.6;1;5;0;7;12;9
5923.5;10.0;62.0;2.2;1;5;0;7;12;10
6028.0;7.7;73.0;2.3;1;5;0;7;12;11
6008.0;7.2;73.0;2.0;1;5;0;7;12;12
5692.5;6.9;77.0;3.7;1;5;0;7;12;13
5478.5;6.5;79.0;3.8;1;5;0;7;12;14
5421.5;6.0;78.0;4.1;1;5;0;7;12;15
5734.0;5.7;80.0;3.5;1;5;0;7;12;16
6085.0;4.8;85.0;2.7;1;5;0;7;12;17
6295.5;3.6;87.0;0.6;1;5;0;7;12;18
6176.5;1.5;91.0;0.7;1;5;0;7;12;19
6002.5;3.3;90.0;1.6;1;5;0;7;12;20
5936.0;1.7;92.0;0.0;1;5;0;7;12;21
5943.0;3.9;91.0;2.0;1;5;0;7;12;22
5794.0;4.1;89.0;1.5;1;5;0;7;12;23
5612.5;4.1;87.0;1.1;1;5;0;1;12;0
5756.5;2.6;92.0;1.2;1;5;0;1;12;1
5569.5;5.2;84.0;1.5;1;5;0;1;12;2
5490.0;6.9;77.0;3.5;1;5;0;1;12;3
5740.5;8.4;72.0;3.8;1;5;0;1;12;4
6377.5;10.3;66.0;5.4;1;5;0;1;12;5
7160.0;10.9;65.0;5.4;1;5;0;1;12;6
7381.0;12.4;63.0;5.0;1;5;0;1;12;7
7369.5;12.1;62.0;5.2;1;5;0;1;12;8
7312.0;11.3;66.0;4.1;1;5;0;1;12;9
7309.0;10.5;68.0;3.6;1;5;0;1;12;10
7262.0;9.0;74.0;2.6;1;5;0;1;12;11
7098.5;9.3;72.0;3.8;1;5;0;1;12;12
6969.5;9.0;75.0;4.1;1;5;0;1;12;13
6847.0;8.5;78.0;2.9;1;5;0;1;12;14
6831.0;8.8;79.0;2.8;1;5;0;1;12;15
7173.0;8.6;80.0;2.1;1;5;0;1;12;16
7609.0;8.8;80.0;2.9;1;5;0;1;12;17
7703.0;8.4;82.0;3.8;1;5;0;1;12;18
7306.5;8.6;83.0;4.4;1;5;0;1;12;19
6950.5;8.8;83.0;4.5;1;5;0;1;12;20
6756.0;8.8;84.0;3.7;1;5;0;1;12;21
6688.5;9.3;84.0;3.7;1;5;0;1;12;22
6523.0;8.9;85.0;2.8;1;5;0;1;12;23
6336.5;9.1;85.0;4.3;1;5;0;2;12;0
6462.0;9.6;82.0;4.1;1;5;0;2;12;1
6301.0;10.1;80.0;4.6;1;5;0;2;12;2
6156.5;12.5;75.0;4.5;1;5;0;2;12;3
6352.5;13.8;71.0;4.3;1;5;0;2;12;4
6837.5;16.1;65.0;2.7;1;5;0;2;12;5
7405.0;17.3;62.0;2.9;1;5;0;2;12;6
7554.0;18.3;60.0;2.6;1;5;0;2;12;7
7535.0;17.5;61.0;1.7;1;5;0;2;12;8
7503.0;15.8;70.0;1.8;1;5;0;2;12;9
7432.5;13.8;79.0;1.4;1;5;0;2;12;10
7330.5;13.5;77.0;1.9;1;5;0;2;12;11
7237.5;13.4;74.0;3.0;1;5;0;2;12;12
7028.0;12.5;77.0;2.5;1;5;0;2;12;13
6904.5;13.0;74.0;4.0;1;5;0;2;12;14
6841.0;12.5;76.0;2.7;1;5;0;2;12;15
7264.0;12.4;77.0;3.8;1;5;0;2;12;16
7639.0;12.5;76.0;3.7;1;5;0;2;12;17
7713.0;12.7;76.0;4.1;1;5;0;2;12;18
7353.0;13.1;72.0;2.3;1;5;0;2;12;19
7008.5;12.4;77.0;3.7;1;5;0;2;12;20
6742.5;11.7;80.0;3.9;1;5;0;2;12;21
6783.0;12.5;79.0;3.4;1;5;0;2;12;22
6554.5;13.5;76.0;3.4;1;5;0;2;12;23
6454.5;12.7;79.0;3.4;1;5;0;3;12;0
6651.5;12.1;82.0;3.2;1;5;0;3;12;1
6417.0;13.0;81.0;4.0;1;5;0;3;12;2
6222.5;15.2;75.0;3.0;1;5;0;3;12;3
6444.5;15.5;74.0;2.8;1;5;0;3;12;4
6829.0;15.6;77.0;1.8;1;5;0;3;12;5
7444.5;16.0;73.0;2.5;1;5;0;3;12;6
7592.5;16.4;75.0;2.2;1;5;0;3;12;7
7575.0;16.2;74.0;1.9;1;5;0;3;12;8
7687.5;16.3;74.0;2.6;1;5;0;3;12;9
7667.5;15.4;78.0;2.6;1;5;0;3;12;10
7594.0;14.0;82.0;1.3;1;5;0;3;12;11
7534.0;13.9;82.0;3.2;1;5;0;3;12;12
7307.0;12.7;85.0;1.8;1;5;0;3;12;13
7164.0;11.8;89.0;1.5;1;5;0;3;12;14
7181.5;11.2;90.0;1.9;1;5;0;3;12;15
7395.0;12.2;87.0;1.9;1;5;0;3;12;16
7679.0;12.5;83.0;2.1;1;5;0;3;12;17
7769.0;11.7;86.0;1.4;1;5;0;3;12;18
7385.0;11.9;85.0;2.6;1;5;0;3;12;19
7036.0;8.9;89.0;0.0;1;5;0;3;12;20
6823.0;8.8;100.0;1.2;1;5;0;3;12;21
6791.5;11.8;89.0;2.8;1;5;0;3;12;22
6601.5;12.3;87.0;2.1;1;5;0;3;12;23
6448.0;12.1;88.0;1.7;1;5;0;4;12;0
6587.0;11.4;91.0;2.4;1;5;0;4;12;1
6418.0;11.7;91.0;2.4;1;5;0;4;12;2
6314.5;13.0;87.0;1.7;1;5;0;4;12;3
6435.0;13.9;82.0;3.0;1;5;0;4;12;4
6990.5;15.6;79.0;1.9;1;5;0;4;12;5
7632.0;16.2;78.0;1.4;1;5;0;4;12;6
7816.0;16.6;77.0;0.8;1;5;0;4;12;7
7847.0;19.6;66.0;0.0;1;5;0;4;12;8
7771.5;18.7;69.0;1.0;1;5;0;4;12;9
7824.5;15.5;77.0;0.0;1;5;0;4;12;10
7867.5;11.5;89.0;0.0;1;5;0;4;12;11
7709.0;10.2;96.0;0.0;1;5;0;4;12;12
7637.5;8.8;96.0;0.0;1;5;0;4;12;13
7527.0;9.2;98.0;1.3;1;5;0;4;12;14
7462.5;8.5;98.0;0.0;1;5;0;4;12;15
7768.5;7.4;98.0;0.5;1;5;0;4;12;16
8086.5;7.3;100.0;1.3;1;5;0;4;12;17
8183.0;7.1;99.0;1.4;1;5;0;4;12;18
7780.5;7.5;99.0;0.9;1;5;0;4;12;19
7341.5;7.0;99.0;0.0;1;5;0;4;12;20
7118.0;7.9;99.0;1.0;1;5;0;4;12;21
6999.5;8.0;100.0;1.7;1;5;0;4;12;22
6886.5;7.6;98.0;1.4;1;5;0;4;12;23
6688.0;7.5;99.0;1.9;1;5;0;5;12;0
6737.5;7.3;100.0;1.2;1;5;0;5;12;1
6546.0;8.8;98.0;1.3;1;5;0;5;12;2
6429.0;11.1;92.0;2.8;1;5;0;5;12;3
6550.0;11.9;92.0;1.9;1;5;0;5;12;4
6996.5;13.5;89.0;1.8;1;5;0;5;12;5
7532.5;14.5;85.0;1.5;1;5;0;5;12;6
7748.5;14.4;88.0;2.2;1;5;0;5;12;7
7680.5;14.4;87.0;1.0;1;5;0;5;12;8
7690.5;14.1;89.0;2.5;1;5;0;5;12;9
7706.0;13.5;92.0;1.4;1;5;0;5;12;10
7627.5;12.5;95.0;1.8;1;5;0;5;12;11
7542.5;12.0;96.0;0.0;1;5;0;5;12;12
7422.0;11.7;97.0;0.0;1;5;0;5;12;13
7182.5;10.8;97.0;0.7;1;5;0;5;12;14
7156.5;10.4;99.0;0.0;1;5;0;5;12;15
7450.0;9.7;99.0;0.6;1;5;0;5;12;16
7697.0;9.8;100.0;0.0;1;5;0;5;12;17
7672.5;9.9;100.0;0.6;1;5;0;5;12;18
7230.0;9.6;99.0;0.0;1;5;0;5;12;19
6937.5;10.5;100.0;0.0;1;5;0;5;12;20
6758.0;10.6;100.0;0.0;1;5;0;5;12;21
6681.0;11.0;100.0;1.2;1;5;0;5;12;22
6497.5;11.1;100.0;1.1;1;5;0;5;12;23
6367.5;11.0;100.0;1.3;1;5;0;6;12;0
6511.0;10.9;100.0;1.8;1;5;0;6;12;1
6200.5;11.1;100.0;2.5;1;5;0;6;12;2
5944.5;11.4;100.0;0.7;1;5;0;6;12;3
5949.5;11.9;100.0;2.4;1;5;0;6;12;4
6017.0;12.4;96.0;2.4;1;5;0;6;12;5
6285.5;13.3;92.0;3.1;1;5;0;6;12;6
6524.5;13.9;88.0;2.3;1;5;0;6;12;7
6651.5;14.7;81.0;2.3;1;5;0;6;12;8
6698.5;13.3;86.0;2.3;1;5;0;6;12;9
6750.5;12.0;89.0;1.4;1;5;0;6;12;10
6800.0;11.0;92.0;2.4;1;5;0;6;12;11
